2
6
0,6,t,298.17328,n
0,3,t,299.6104,n
0,1,t,301.04755,n
0,0,t,302.48468,n
0,0,t,303.9218,n
0,5,t,303.9218,n
0,3,t,305.35895,n
0,0,t,306.79608,n
0,0,t,308.23322,n
0,2,t,309.67035,n
0,6,t,309.67035,n
0,1,t,311.10748,n
0,4,t,312.54462,n
0,6,t,313.98175,n
0,5,t,315.41888,n
0,3,t,315.41888,n
0,3,t,316.85602,n
0,1,t,318.29315,n
0,3,t,319.7303,n
0,0,t,321.16742,n
0,5,t,321.16742,n
0,5,t,322.60455,n
0,4,t,324.0417,n
0,2,t,325.47882,n
0,0,t,326.91595,n
0,0,t,326.91595,n
0,5,t,328.3531,n
0,4,t,329.79022,n
0,5,t,331.22736,n
0,1,t,332.6645,n
0,1,t,332.6645,n
0,5,t,334.10162,n
0,6,t,335.53876,n
0,5,t,336.9759,n
0,2,t,338.41302,n
0,2,t,338.41302,n
0,4,t,339.85016,n
0,2,t,341.2873,n
0,6,t,342.72443,n
0,4,t,344.16156,n
0,3,t,344.16156,n
0,5,t,345.5987,n
0,1,t,347.03583,n
0,0,t,348.47296,n
0,4,t,349.9101,n
0,2,t,349.9101,n
0,5,t,351.34723,n
0,2,t,352.78436,n
0,0,t,354.2215,n
0,3,t,355.65863,n
0,5,t,355.65863,n
0,2,t,357.09576,n
0,5,t,358.5329,n
0,2,t,359.97003,n
0,5,t,361.40717,n
0,3,t,361.40717,n
0,6,t,362.8443,n
0,2,t,364.28143,n
0,5,t,365.71857,n
0,2,t,367.1557,n
0,2,t,367.1557,n
0,1,t,368.59283,n
0,1,t,370.02997,n
0,2,t,371.4671,n
0,4,t,372.90424,n
0,2,t,372.90424,n
0,4,t,374.34137,n
0,0,t,375.7785,n
0,1,t,377.21564,n
0,6,t,378.65277,n
0,1,t,378.65277,n
0,4,t,380.0899,n
0,0,t,381.52704,n
0,5,t,382.96417,n
0,2,t,384.4013,n
0,1,t,384.4013,n
0,6,t,385.83844,n
0,4,t,387.27557,n
0,1,t,388.7127,n
0,6,t,390.14984,n
0,4,t,390.14984,n
0,4,t,391.58698,n
0,5,t,393.0241,n
0,1,t,394.46124,n
0,5,t,395.89838,n
0,4,t,395.89838,n
0,4,t,397.3355,n
0,6,t,398.77264,n
0,5,t,400.20978,n
0,3,t,401.6469,n
0,5,t,401.6469,n
0,1,t,403.08405,n
0,6,t,404.52118,n
0,5,t,405.9583,n
0,3,t,407.39545,n
0,6,t,407.39545,n
0,5,t,408.83258,n
0,2,t,410.2697,n
0,6,t,411.70685,n
0,3,t,413.14398,n
0,5,t,413.14398,n
0,1,t,414.58112,n
0,3,t,416.01825,n
0,3,t,417.45538,n
0,2,t,418.89252,n
0,4,t,418.89252,n
0,2,t,420.32965,n
0,0,t,421.76678,n
0,1,t,423.20392,n
0,3,t,424.64105,n
0,2,t,424.64105,n
0,1,t,426.0782,n
0,4,t,427.51532,n
0,5,t,428.95245,n
0,0,t,430.3896,n
0,6,t,430.3896,n
0,3,t,431.82672,n
0,4,t,433.26385,n
0,0,t,434.701,n
0,0,t,436.13812,n
0,4,t,436.13812,n
0,1,t,437.57526,n
0,5,t,439.0124,n
0,6,t,440.44952,n
0,0,t,441.88666,n
0,1,t,441.88666,n
0,4,t,443.3238,n
0,3,t,444.76093,n
0,3,t,446.19806,n
0,3,t,447.6352,n
0,4,t,447.6352,n
0,4,t,449.07233,n
0,0,t,450.50946,n
0,1,t,451.9466,n
0,2,t,453.38373,n
0,2,t,453.38373,n
0,6,t,454.82086,n
0,1,t,456.258,n
0,6,t,457.69513,n
0,5,t,459.13226,n
0,5,t,459.13226,n
0,3,t,460.5694,n
0,1,t,462.00653,n
0,2,t,463.44366,n
